XLabel,Wavenumber
YLabel,Absorbance
FileType,Absorbance
DisplayDirection,20300
PeakDirection,20312
3775.697864,0.014704
3775.938922,0.014798
3776.179980,0.014939
3776.421039,0.015075
3776.662097,0.015284
3776.903156,0.015411
3777.144214,0.015324
3777.385272,0.015181
3777.626331,0.015051
3777.867389,0.014865
3778.108448,0.014792
3778.349506,0.014974
3778.590564,0.015178
3778.831623,0.014969
3779.072681,0.013601
3779.313740,0.009984
3779.554798,0.007225
3779.795856,0.010059
3780.036915,0.013117
3780.277973,0.014758
3780.519032,0.015378
3780.760090,0.015398
3781.001149,0.015214
3781.242207,0.015019
3781.483265,0.014730
3781.724324,0.014303
3781.965382,0.014035
3782.206441,0.014237
3782.447499,0.014788
3782.688557,0.015264
3782.929616,0.015362
3783.170674,0.015211
3783.411733,0.015110
3783.652791,0.015142
3783.893849,0.015138
3784.134908,0.014659
3784.375966,0.013311
3784.617025,0.011844
3784.858083,0.011606
3785.099141,0.012248
3785.340200,0.013099
3785.581258,0.013817
3785.822317,0.014123
3786.063375,0.014174
3786.304434,0.014352
3786.545492,0.014551
3786.786550,0.014498
3787.027609,0.014514
3787.268667,0.014968
3787.509726,0.015543
3787.750784,0.015789
3787.991842,0.015744
3788.232901,0.015566
3788.473959,0.015231
3788.715018,0.014800
3788.956076,0.014521
3789.197134,0.014552
3789.438193,0.014794
3789.679251,0.015011
3789.920310,0.015066
3790.161368,0.015015
3790.402426,0.014951
3790.643485,0.014912
3790.884543,0.014942
3791.125602,0.015037
3791.366660,0.015136
3791.607719,0.015239
3791.848777,0.015341
3792.089835,0.015364
3792.330894,0.015308
3792.571952,0.015284
3792.813011,0.015285
3793.054069,0.015193
3793.295127,0.015046
3793.536186,0.014949
3793.777244,0.014852
3794.018303,0.014743
3794.259361,0.014833
3794.500419,0.015261
3794.741478,0.015748
3794.982536,0.015960
3795.223595,0.015972
3795.464653,0.015876
3795.705711,0.015492
3795.946770,0.014537
3796.187828,0.012294
3796.428887,0.009393
3796.669945,0.009973
3796.911004,0.012004
3797.152062,0.013330
3797.393120,0.013666
3797.634179,0.013442
3797.875237,0.013835
3798.116296,0.014955
3798.357354,0.015805
3798.598412,0.016094
3798.839471,0.015936
3799.080529,0.015492
3799.321588,0.015297
3799.562646,0.015637
3799.803704,0.015951
3800.044763,0.015676
3800.285821,0.014898
3800.526880,0.013943
3800.767938,0.012926
3801.008996,0.011546
3801.250055,0.008537
3801.491113,0.006093
3801.732172,0.007817
3801.973230,0.009568
3802.214289,0.010817
3802.455347,0.011562
3802.696405,0.011662
3802.937464,0.011637
3803.178522,0.012499
3803.419581,0.013699
3803.660639,0.014573
3803.901697,0.015068
3804.142756,0.015310
3804.383814,0.015404
3804.624873,0.015441
3804.865931,0.015511
3805.106989,0.015630
3805.348048,0.015655
3805.589106,0.015337
3805.830165,0.014668
3806.071223,0.013925
3806.312281,0.013055
3806.553340,0.011049
3806.794398,0.005499
3807.035457,0.000274
3807.276515,0.004444
3807.517574,0.008767
3807.758632,0.011497
3807.999690,0.013259
3808.240749,0.014429
3808.481807,0.015161
3808.722866,0.015470
3808.963924,0.015470
3809.204982,0.015375
3809.446041,0.015272
3809.687099,0.015131
3809.928158,0.014923
3810.169216,0.014650
3810.410274,0.014412
3810.651333,0.014383
3810.892391,0.014658
3811.133450,0.015119
3811.374508,0.015421
3811.615566,0.015347
3811.856625,0.015122
3812.097683,0.015042
3812.338742,0.015099
3812.579800,0.015227
3812.820859,0.015404
3813.061917,0.015559
3813.302975,0.015758
3813.544034,0.016087
3813.785092,0.016316
3814.026151,0.016200
3814.267209,0.015938
3814.508267,0.015872
3814.749326,0.015986
3814.990384,0.016079
3815.231443,0.016007
3815.472501,0.015366
3815.713559,0.012961
3815.954618,0.006908
3816.195676,0.004464
3816.436735,0.007328
3816.677793,0.009952
3816.918851,0.012294
3817.159910,0.014043
3817.400968,0.014763
3817.642027,0.014634
3817.883085,0.014214
3818.124144,0.013775
3818.365202,0.013398
3818.606260,0.013363
3818.847319,0.013784
3819.088377,0.014231
3819.329436,0.014119
3819.570494,0.012865
3819.811552,0.010577
3820.052611,0.009061
3820.293669,0.009413
3820.534728,0.010156
3820.775786,0.009710
3821.016844,0.009414
3821.257903,0.009294
3821.498961,0.007869
3821.740020,0.006678
3821.981078,0.008877
3822.222136,0.011391
3822.463195,0.013237
3822.704253,0.014379
3822.945312,0.014538
3823.186370,0.013981
3823.427429,0.013804
3823.668487,0.014164
3823.909545,0.014133
3824.150604,0.013471
3824.391662,0.013165
3824.632721,0.013807
3824.873779,0.014729
3825.114837,0.015206
3825.355896,0.015095
3825.596954,0.014777
3825.838013,0.014684
3826.079071,0.014699
3826.320129,0.014311
3826.561188,0.013157
3826.802246,0.012466
3827.043305,0.013396
3827.284363,0.014440
3827.525422,0.014805
3827.766480,0.014403
3828.007538,0.013832
3828.248597,0.013898
3828.489655,0.014536
3828.730714,0.015213
3828.971772,0.015580
3829.212830,0.015572
3829.453889,0.015424
3829.694947,0.015445
3829.936006,0.015668
3830.177064,0.015932
3830.418122,0.016090
3830.659181,0.015961
3830.900239,0.015407
3831.141298,0.014421
3831.382356,0.012741
3831.623414,0.010549
3831.864473,0.010815
3832.105531,0.012435
3832.346590,0.013704
3832.587648,0.014554
3832.828707,0.015106
3833.069765,0.015461
3833.310823,0.015691
3833.551882,0.015878
3833.792940,0.016136
3834.033999,0.016421
3834.275057,0.016331
3834.516115,0.015355
3834.757174,0.013228
3834.998232,0.011370
3835.239291,0.011687
3835.480349,0.012592
3835.721407,0.013730
3835.962466,0.014981
3836.203524,0.015822
3836.444583,0.015888
3836.685641,0.015369
3836.926699,0.014749
3837.167758,0.014313
3837.408816,0.013626
3837.649875,0.010141
3837.890933,0.003809
3838.131992,0.006663
3838.373050,0.010646
3838.614108,0.013012
3838.855167,0.014268
3839.096225,0.014796
3839.337284,0.014647
3839.578342,0.013294
3839.819400,0.010056
3840.060459,0.007672
3840.301517,0.008891
3840.542576,0.010806
3840.783634,0.011166
3841.024692,0.010152
3841.265751,0.010917
3841.506809,0.012721
3841.747868,0.014124
3841.988926,0.015023
3842.229984,0.015500
3842.471043,0.015614
3842.712101,0.015530
3842.953160,0.015398
3843.194218,0.014973
3843.435277,0.013320
3843.676335,0.010542
3843.917393,0.010829
3844.158452,0.012875
3844.399510,0.014401
3844.640569,0.015162
3844.881627,0.015413
3845.122685,0.015478
3845.363744,0.015485
3845.604802,0.015427
3845.845861,0.015371
3846.086919,0.015439
3846.327977,0.015614
3846.569036,0.015758
3846.810094,0.015835
3847.051153,0.015881
3847.292211,0.015916
3847.533269,0.016006
3847.774328,0.016135
3848.015386,0.016163
3848.256445,0.016067
3848.497503,0.015912
3848.738562,0.015647
3848.979620,0.015109
3849.220678,0.014121
3849.461737,0.013047
3849.702795,0.013120
3849.943854,0.014329
3850.184912,0.015339
3850.425970,0.015831
3850.667029,0.016089
3850.908087,0.016026
3851.149146,0.015517
3851.390204,0.014688
3851.631262,0.013030
3851.872321,0.008747
3852.113379,0.006037
3852.354438,0.009008
3852.595496,0.010260
3852.836554,0.010668
3853.077613,0.011395
3853.318671,0.012530
3853.559730,0.013487
3853.800788,0.012260
3854.041847,0.003472
3854.282905,-0.000573
3854.523963,0.004417
3854.765022,0.008371
3855.006080,0.010994
3855.247139,0.012978
3855.488197,0.014552
3855.729255,0.015606
3855.970314,0.015915
3856.211372,0.015558
3856.452431,0.014956
3856.693489,0.014235
3856.934547,0.012776
3857.175606,0.010641
3857.416664,0.010561
3857.657723,0.012247
3857.898781,0.013841
3858.139839,0.014851
3858.380898,0.015275
3858.621956,0.015315
3858.863015,0.015372
3859.104073,0.015641
3859.345132,0.015880
3859.586190,0.015888
3859.827248,0.015843
3860.068307,0.015968
3860.309365,0.016167
3860.550424,0.016201
3860.791482,0.016011
3861.032540,0.015631
3861.273599,0.014905
3861.514657,0.013318
3861.755716,0.011348
3861.996774,0.011695
3862.237832,0.013082
3862.478891,0.014102
3862.719949,0.014818
3862.961008,0.015222
3863.202066,0.015120
3863.443124,0.014870
3863.684183,0.014926
3863.925241,0.014919
3864.166300,0.014453
3864.407358,0.014113
3864.648417,0.014468
3864.889475,0.013892
3865.130533,0.011152
3865.371592,0.010883
3865.612650,0.012266
3865.853709,0.013435
3866.094767,0.014313
3866.335825,0.015198
3866.576884,0.015927
3866.817942,0.016272
3867.059001,0.016413
3867.300059,0.016539
3867.541117,0.016679
3867.782176,0.016924
3868.023234,0.017192
3868.264293,0.017157
3868.505351,0.016744
3868.746409,0.015996
3868.987468,0.014462
3869.228526,0.012286
3869.469585,0.011621
3869.710643,0.011674
3869.951702,0.010415
3870.192760,0.009813
3870.433818,0.011199
3870.674877,0.012192
3870.915935,0.012730
3871.156994,0.013124
3871.398052,0.013550
3871.639110,0.014157
3871.880169,0.014800
3872.121227,0.015259
3872.362286,0.015648
3872.603344,0.016080
3872.844402,0.016341
3873.085461,0.016252
3873.326519,0.015699
3873.567578,0.014200
3873.808636,0.011272
3874.049694,0.008077
3874.290753,0.008013
3874.531811,0.011067
3874.772870,0.013782
3875.013928,0.015449
3875.254987,0.016286
3875.496045,0.016544
3875.737103,0.016497
3875.978162,0.016382
3876.219220,0.016317
3876.460279,0.016271
3876.701337,0.016208
3876.942395,0.016191
3877.183454,0.016221
3877.424512,0.016192
3877.665571,0.016111
3877.906629,0.016144
3878.147687,0.016378
3878.388746,0.016750
3878.629804,0.017087
3878.870863,0.017119
3879.111921,0.016789
3879.352979,0.016450
3879.594038,0.016335
3879.835096,0.015805
3880.076155,0.013055
3880.317213,0.009959
3880.558272,0.010136
3880.799330,0.010727
3881.040388,0.011670
3881.281447,0.013498
3881.522505,0.015097
3881.763564,0.015714
3882.004622,0.015796
3882.245680,0.016088
3882.486739,0.016447
3882.727797,0.016312
3882.968856,0.015549
3883.209914,0.014744
3883.450972,0.014916
3883.692031,0.015776
3883.933089,0.016471
3884.174148,0.016711
3884.415206,0.016533
3884.656264,0.016141
3884.897323,0.015914
3885.138381,0.015950
3885.379440,0.015246
3885.620498,0.010387
3885.861557,0.004897
3886.102615,0.008412
3886.343673,0.012190
3886.584732,0.014484
3886.825790,0.015740
3887.066849,0.016270
3887.307907,0.016312
3887.548965,0.016182
3887.790024,0.016231
3888.031082,0.016457
3888.272141,0.016531
3888.513199,0.016375
3888.754257,0.016216
3888.995316,0.016246
3889.236374,0.016554
3889.477433,0.017033
3889.718491,0.017351
3889.959549,0.017326
3890.200608,0.017130
3890.441666,0.017011
3890.682725,0.017126
3890.923783,0.017271
3891.164842,0.015741
3891.405900,0.012275
3891.646958,0.011654
3891.888017,0.012575
3892.129075,0.013588
3892.370134,0.014380
3892.611192,0.014917
3892.852250,0.015461
3893.093309,0.016140
3893.334367,0.016617
3893.575426,0.016678
3893.816484,0.016383
3894.057542,0.015947
3894.298601,0.015902
3894.539659,0.016302
3894.780718,0.016609
3895.021776,0.016626
3895.262834,0.016563
3895.503893,0.016585
3895.744951,0.016646
3895.986010,0.016623
3896.227068,0.016475
3896.468127,0.016353
3896.709185,0.016480
3896.950243,0.016777
3897.191302,0.016835
3897.432360,0.016358
3897.673419,0.015355
3897.914477,0.014195
3898.155535,0.013777
3898.396594,0.014507
3898.637652,0.015609
3898.878711,0.016101
3899.119769,0.014553
3899.360827,0.011167
3899.601886,0.011742
3899.842944,0.013737
3900.084003,0.015032
3900.325061,0.015535
3900.566119,0.015656
3900.807178,0.015858
3901.048236,0.016165
3901.289295,0.016091
3901.530353,0.014480
3901.771412,0.009982
3902.012470,0.008316
3902.253528,0.011441
3902.494587,0.014330
3902.735645,0.016252
3902.976704,0.017276
3903.217762,0.017517
3903.458820,0.017255
3903.699879,0.016420
3903.940937,0.013929
3904.181996,0.010354
3904.423054,0.011384
3904.664112,0.013739
3904.905171,0.015029
3905.146229,0.015228
3905.387288,0.014919
3905.628346,0.014694
3905.869404,0.014262
3906.110463,0.013785
3906.351521,0.014427
3906.592580,0.015679
3906.833638,0.016560
3907.074697,0.016791
3907.315755,0.016717
3907.556813,0.016785
3907.797872,0.017002
3908.038930,0.017082
3908.279989,0.016946
3908.521047,0.016795
3908.762105,0.016783
3909.003164,0.016797
3909.244222,0.016670
3909.485281,0.016503
3909.726339,0.016515
3909.967397,0.016718
3910.208456,0.016977
3910.449514,0.017160
3910.690573,0.017210
3910.931631,0.017234
3911.172689,0.017294
3911.413748,0.017261
3911.654806,0.017082
3911.895865,0.016839
3912.136923,0.016594
3912.377982,0.016450
3912.619040,0.016479
3912.860098,0.016616
3913.101157,0.016844
3913.342215,0.017096
3913.583274,0.017107
3913.824332,0.016863
3914.065390,0.016696
3914.306449,0.016750
3914.547507,0.016974
3914.788566,0.017323
3915.029624,0.017593
3915.270682,0.017705
3915.511741,0.017898
3915.752799,0.018087
3915.993858,0.017626
3916.234916,0.016244
3916.475975,0.015105
3916.717033,0.014950
3916.958091,0.014858
3917.199150,0.014127
3917.440208,0.014077
3917.681267,0.015250
3917.922325,0.016481
3918.163383,0.017278
3918.404442,0.017549
3918.645500,0.017325
3918.886559,0.016849
3919.127617,0.016502
3919.368675,0.016388
3919.609734,0.016015
3919.850792,0.014470
3920.091851,0.012625
3920.332909,0.013374
3920.573967,0.015225
3920.815026,0.016311
3921.056084,0.016610
3921.297143,0.016720
3921.538201,0.016885
3921.779260,0.016974
3922.020318,0.016963
3922.261376,0.016966
3922.502435,0.017082
3922.743493,0.017241
3922.984552,0.017058
3923.225610,0.016299
3923.466668,0.015570
3923.707727,0.015666
3923.948785,0.016203
3924.189844,0.016416
3924.430902,0.016158
3924.671960,0.015471
3924.913019,0.014260
3925.154077,0.013383
3925.395136,0.014054
3925.636194,0.015332
3925.877252,0.016359
3926.118311,0.016937
3926.359369,0.017061
3926.600428,0.016958
3926.841486,0.016918
3927.082545,0.016987
3927.323603,0.017070
3927.564661,0.017186
3927.805720,0.017347
3928.046778,0.017381
3928.287837,0.017171
3928.528895,0.016856
3928.769953,0.016502
3929.011012,0.015902
3929.252070,0.015201
3929.493129,0.015378
3929.734187,0.016533
3929.975245,0.017558
3930.216304,0.017725
3930.457362,0.017235
3930.698421,0.017060
3930.939479,0.017435
3931.180537,0.017703
3931.421596,0.017583
3931.662654,0.017187
3931.903713,0.016612
3932.144771,0.016037
3932.385830,0.015796
3932.626888,0.015756
3932.867946,0.015711
3933.109005,0.015851
3933.350063,0.016352
3933.591122,0.016988
3933.832180,0.017246
3934.073238,0.017000
3934.314297,0.016761
3934.555355,0.016910
3934.796414,0.017292
3935.037472,0.017521
3935.278530,0.017413
3935.519589,0.017192
3935.760647,0.017129
3936.001706,0.017272
3936.242764,0.017557
3936.483822,0.017890
3936.724881,0.018086
3936.965939,0.018015
3937.206998,0.017748
3937.448056,0.017357
3937.689115,0.016868
3937.930173,0.016479
3938.171231,0.016460
3938.412290,0.016840
3938.653348,0.017319
3938.894407,0.017557
3939.135465,0.017512
3939.376523,0.017437
3939.617582,0.017540
3939.858640,0.017740
3940.099699,0.017738
3940.340757,0.017434
3940.581815,0.017163
3940.822874,0.017251
3941.063932,0.017623
3941.304991,0.017948
3941.546049,0.017953
3941.787107,0.017731
3942.028166,0.017490
3942.269224,0.016852
3942.510283,0.014839
3942.751341,0.012596
3942.992400,0.013226
3943.233458,0.015192
3943.474516,0.016789
3943.715575,0.017596
3943.956633,0.017656
3944.197692,0.017316
3944.438750,0.017093
3944.679808,0.017179
3944.920867,0.017326
3945.161925,0.017383
3945.402984,0.017472
3945.644042,0.017694
3945.885100,0.017885
3946.126159,0.017904
3946.367217,0.017860
3946.608276,0.017741
3946.849334,0.017396
3947.090392,0.016953
3947.331451,0.016781
3947.572509,0.016857
3947.813568,0.016649
3948.054626,0.016038
3948.295685,0.015706
3948.536743,0.016113
3948.777801,0.016810
3949.018860,0.017263
3949.259918,0.017237
3949.500977,0.016638
3949.742035,0.015537
3949.983093,0.014828
3950.224152,0.015327
3950.465210,0.016206
3950.706269,0.016908
3950.947327,0.017569
3951.188385,0.018138
3951.429444,0.018359
3951.670502,0.018294
3951.911561,0.018158
3952.152619,0.017955
3952.393677,0.017671
3952.634736,0.017334
3952.875794,0.016871
3953.116853,0.016434
3953.357911,0.016420
3953.598970,0.016875
3953.840028,0.017550
3954.081086,0.018226
3954.322145,0.018688
3954.563203,0.018743
3954.804262,0.018381
3955.045320,0.017915
3955.286378,0.017743
3955.527437,0.017833
3955.768495,0.017825
3956.009554,0.017616
3956.250612,0.017366
3956.491670,0.017153
3956.732729,0.017002
3956.973787,0.017095
3957.214846,0.017576
3957.455904,0.018203
3957.696962,0.018490
3957.938021,0.018227
3958.179079,0.017813
3958.420138,0.017778
3958.661196,0.018135
3958.902255,0.018540
3959.143313,0.018704
3959.384371,0.018526
3959.625430,0.018151
3959.866488,0.017912
3960.107547,0.017955
3960.348605,0.018110
3960.589663,0.018264
3960.830722,0.018433
3961.071780,0.018440
3961.312839,0.017958
3961.553897,0.016932
3961.794955,0.015913
3962.036014,0.015689
3962.277072,0.016175
3962.518131,0.016765
3962.759189,0.017296
3963.000247,0.017799
3963.241306,0.018120
3963.482364,0.018205
3963.723423,0.018271
3963.964481,0.018384
3964.205540,0.018258
3964.446598,0.017704
3964.687656,0.017048
3964.928715,0.016841
3965.169773,0.017155
3965.410832,0.017520
3965.651890,0.017708
3965.892948,0.017912
3966.134007,0.018126
3966.375065,0.018033
3966.616124,0.017630
3966.857182,0.017323
3967.098240,0.017346
3967.339299,0.017559
3967.580357,0.017767
3967.821416,0.017962
3968.062474,0.018209
3968.303532,0.018404
3968.544591,0.018348
3968.785649,0.017903
3969.026708,0.017165
3969.267766,0.016733
3969.508825,0.017020
3969.749883,0.017618
3969.990941,0.018004
3970.232000,0.018085
3970.473058,0.018040
3970.714117,0.018030
3970.955175,0.018139
3971.196233,0.018346
3971.437292,0.018506
3971.678350,0.018504
3971.919409,0.018308
3972.160467,0.017999
3972.401525,0.017845
3972.642584,0.017981
3972.883642,0.018177
3973.124701,0.018157
3973.365759,0.017818
3973.606817,0.017260
3973.847876,0.016873
3974.088934,0.016938
3974.329993,0.017147
3974.571051,0.017222
3974.812110,0.017305
3975.053168,0.017483
3975.294226,0.017623
3975.535285,0.017574
3975.776343,0.017269
3976.017402,0.016943
3976.258460,0.016950
3976.499518,0.017118
3976.740577,0.017001
3976.981635,0.016688
3977.222694,0.016696
3977.463752,0.017195
3977.704810,0.017721
3977.945869,0.017825
3978.186927,0.017676
3978.427986,0.017642
3978.669044,0.017718
3978.910102,0.017737
3979.151161,0.017647
3979.392219,0.017471
3979.633278,0.017302
3979.874336,0.017326
3980.115395,0.017687
3980.356453,0.018173
3980.597511,0.018305
3980.838570,0.017963
3981.079628,0.017554
3981.320687,0.017370
3981.561745,0.017331
3981.802803,0.017359
3982.043862,0.017475
3982.284920,0.017589
3982.525979,0.017567
3982.767037,0.017437
3983.008095,0.017335
3983.249154,0.017280
3983.490212,0.017150
3983.731271,0.016901
3983.972329,0.016692
3984.213387,0.016763
3984.454446,0.017103
3984.695504,0.017406
3984.936563,0.017454
3985.177621,0.017327
3985.418680,0.017217
3985.659738,0.017172
3985.900796,0.017136
3986.141855,0.017114
3986.382913,0.017163
3986.623972,0.017346
3986.865030,0.017561
3987.106088,0.017543
3987.347147,0.017372
3987.588205,0.017385
3987.829264,0.017518
3988.070322,0.017460
3988.311380,0.017162
3988.552439,0.016758
3988.793497,0.016426
3989.034556,0.016340
3989.275614,0.016518
3989.516672,0.016802
3989.757731,0.016985
3989.998789,0.016993
3990.239848,0.017022
3990.480906,0.017160
3990.721965,0.017106
3990.963023,0.016858
3991.204081,0.016811
3991.445140,0.016958
3991.686198,0.017063
3991.927257,0.017099
3992.168315,0.016913
3992.409373,0.016434
3992.650432,0.016154
3992.891490,0.016418
3993.132549,0.016925
3993.373607,0.017409
3993.614665,0.017866
3993.855724,0.018234
3994.096782,0.018422
3994.337841,0.018276
3994.578899,0.017584
3994.819957,0.016459
3995.061016,0.015570
3995.302074,0.015510
3995.543133,0.016059
3995.784191,0.016650
3996.025250,0.017034
3996.266308,0.017232
3996.507366,0.017275
3996.748425,0.017250
3996.989483,0.017284
3997.230542,0.017417
3997.471600,0.017550
3997.712658,0.017489
3997.953717,0.017200
3998.194775,0.016941
3998.435834,0.016987
3998.676892,0.017312
3998.917950,0.017561
3999.159009,0.017483
3999.400067,0.017303
3999.641126,0.017301
3999.882184,0.017305
4000.123242,0.017121
4000.364301,0.016966
4000.605359,0.016986
4000.846418,0.016919
4001.087476,0.016625
4001.328535,0.016436
4001.569593,0.016610
4001.810651,0.016893
4002.051710,0.017005
4002.292768,0.017047
4002.533827,0.017160
4002.774885,0.017226
4003.015943,0.017094
4003.257002,0.016866
4003.498060,0.016794
4003.739119,0.016958
4003.980177,0.017179
4004.221235,0.017321
4004.462294,0.017416
4004.703352,0.017441
4004.944411,0.017291
4005.185469,0.017008
4005.426528,0.016775
4005.667586,0.016638
4005.908644,0.016487
4006.149703,0.016424
4006.390761,0.016718
4006.631820,0.017264
4006.872878,0.017633
4007.113936,0.017571
4007.354995,0.017156
4007.596053,0.016733
4007.837112,0.016638
4008.078170,0.016682
4008.319228,0.016385
4008.560287,0.015931
4008.801345,0.016000
4009.042404,0.016465
4009.283462,0.016749
4009.524520,0.016825
4009.765579,0.016975
4010.006637,0.017165
4010.247696,0.017063
4010.488754,0.016519
4010.729813,0.015923
4010.970871,0.015882
4011.211929,0.016400
4011.452988,0.016733
4011.694046,0.016485
4011.935105,0.016172
4012.176163,0.016210
4012.417221,0.016334
4012.658280,0.016352
4012.899338,0.016384
4013.140397,0.016391
4013.381455,0.016248
4013.622513,0.016014
4013.863572,0.015870
4014.104630,0.015961
4014.345689,0.016158
4014.586747,0.016196
4014.827805,0.016124
4015.068864,0.016155
4015.309922,0.016244
4015.550981,0.016303
4015.792039,0.016441
4016.033098,0.016653
4016.274156,0.016675
4016.515214,0.016449
4016.756273,0.016310
4016.997331,0.016470
4017.238390,0.016695
4017.479448,0.016720
4017.720506,0.016549
4017.961565,0.016255
4018.202623,0.015938
4018.443682,0.015798
4018.684740,0.015881
4018.925798,0.016012
4019.166857,0.016073
4019.407915,0.016027
4019.648974,0.015854
4019.890032,0.015665
4020.131090,0.015584
4020.372149,0.015557
4020.613207,0.015526
4020.854266,0.015636
4021.095324,0.015992
4021.336383,0.016376
4021.577441,0.016456
4021.818499,0.016240
4022.059558,0.016081
4022.300616,0.016210
4022.541675,0.016466
4022.782733,0.016566
4023.023791,0.016466
4023.264850,0.016357
4023.505908,0.016434
4023.746967,0.016705
4023.988025,0.016979
4024.229083,0.017095
4024.470142,0.017082
4024.711200,0.017012
4024.952259,0.016790
4025.193317,0.016378
4025.434375,0.016135
4025.675434,0.016321
4025.916492,0.016630
4026.157551,0.016720
4026.398609,0.016673
4026.639668,0.016745
4026.880726,0.016937
4027.121784,0.017116
4027.362843,0.017198
4027.603901,0.016926
4027.844960,0.016217
4028.086018,0.015638
4028.327076,0.015616
4028.568135,0.015818
4028.809193,0.015857
4029.050252,0.015804
4029.291310,0.015882
4029.532368,0.016139
4029.773427,0.016354
4030.014485,0.016276
4030.255544,0.015998
4030.496602,0.015765
4030.737660,0.015589
4030.978719,0.015482
4031.219777,0.015606
4031.460836,0.015845
4031.701894,0.015815
4031.942953,0.015456
4032.184011,0.015140
4032.425069,0.015263
4032.666128,0.015800
4032.907186,0.016316
4033.148245,0.016561
4033.389303,0.016710
4033.630361,0.016853
4033.871420,0.016752
4034.112478,0.016349
4034.353537,0.015998
4034.594595,0.015899
4034.835653,0.015835
4035.076712,0.015574
4035.317770,0.015219
4035.558829,0.015153
4035.799887,0.015497
4036.040945,0.015895
4036.282004,0.016003
4036.523062,0.015797
4036.764121,0.015344
4037.005179,0.014777
4037.246238,0.014458
4037.487296,0.014698
4037.728354,0.015333
4037.969413,0.015922
4038.210471,0.016194
4038.451530,0.016174
4038.692588,0.016008
4038.933646,0.015797
4039.174705,0.015681
4039.415763,0.015794
4039.656822,0.015972
4039.897880,0.016026
4040.138938,0.016131
4040.379997,0.016405
4040.621055,0.016582
4040.862114,0.016424
4041.103172,0.016067
4041.344230,0.015744
4041.585289,0.015449
4041.826347,0.015138
4042.067406,0.014939
4042.308464,0.014888
4042.549523,0.014851
4042.790581,0.014896
4043.031639,0.015292
4043.272698,0.015980
4043.513756,0.016472
4043.754815,0.016471
4043.995873,0.016236
4044.236931,0.016032
4044.477990,0.015789
4044.719048,0.015618
4044.960107,0.015892
4045.201165,0.016399
4045.442223,0.016515
4045.683282,0.016186
4045.924340,0.015820
4046.165399,0.015677
4046.406457,0.015735
4046.647515,0.015791
4046.888574,0.015654
4047.129632,0.015427
4047.370691,0.015340
4047.611749,0.015385
4047.852808,0.015374
4048.093866,0.015249
4048.334924,0.015133
4048.575983,0.015138
4048.817041,0.015277
4049.058100,0.015538
4049.299158,0.015777
4049.540216,0.015718
4049.781275,0.015373
4050.022333,0.015105
4050.263392,0.015157
4050.504450,0.015486
4050.745508,0.015914
4050.986567,0.016226
4051.227625,0.016227
4051.468684,0.015862
4051.709742,0.015403
4051.950800,0.015227
4052.191859,0.015313
4052.432917,0.015426
4052.673976,0.015519
4052.915034,0.015625
4053.156093,0.015791
4053.397151,0.016045
4053.638209,0.016132
4053.879268,0.015856
4054.120326,0.015530
4054.361385,0.015503
4054.602443,0.015702
4054.843501,0.015850
4055.084560,0.015851
4055.325618,0.015929
4055.566677,0.016221
4055.807735,0.016488
4056.048793,0.016531
4056.289852,0.016406
4056.530910,0.016218
4056.771969,0.016065
4057.013027,0.016016
4057.254085,0.016010
4057.495144,0.015932
4057.736202,0.015792
4057.977261,0.015596
4058.218319,0.015259
4058.459378,0.014904
4058.700436,0.014903
4058.941494,0.015338
4059.182553,0.015769
4059.423611,0.015830
4059.664670,0.015627
4059.905728,0.015367
4060.146786,0.015182
4060.387845,0.015303
4060.628903,0.015771
4060.869962,0.016197
4061.111020,0.016215
4061.352078,0.015855
4061.593137,0.015407
4061.834195,0.015203
4062.075254,0.015423
4062.316312,0.015869
4062.557370,0.016152
4062.798429,0.016173
4063.039487,0.016133
4063.280546,0.016211
4063.521604,0.016352
4063.762663,0.016328
4064.003721,0.016011
4064.244779,0.015454
4064.485838,0.014910
4064.726896,0.014779
4064.967955,0.015095
4065.209013,0.015451
4065.450071,0.015603
4065.691130,0.015674
4065.932188,0.015731
4066.173247,0.015663
4066.414305,0.015544
4066.655363,0.015595
4066.896422,0.015711
4067.137480,0.015695
4067.378539,0.015744
4067.619597,0.015971
4067.860655,0.015996
4068.101714,0.015585
4068.342772,0.015008
4068.583831,0.014600
4068.824889,0.014516
4069.065948,0.014748
4069.307006,0.015076
4069.548064,0.015296
4069.789123,0.015430
4070.030181,0.015538
4070.271240,0.015567
4070.512298,0.015483
4070.753356,0.015401
4070.994415,0.015444
4071.235473,0.015497
4071.476532,0.015422
4071.717590,0.015281
4071.958648,0.015061
4072.199707,0.014737
4072.440765,0.014558
4072.681824,0.014695
4072.922882,0.014972
4073.163940,0.015195
4073.404999,0.015306
4073.646057,0.015288
4073.887116,0.015281
4074.128174,0.015502
4074.369233,0.015868
4074.610291,0.016022
4074.851349,0.015755
4075.092408,0.015271
4075.333466,0.015002
4075.574525,0.015089
4075.815583,0.015232
4076.056641,0.015151
4076.297700,0.014887
4076.538758,0.014578
4076.779817,0.014295
4077.020875,0.014224
4077.261933,0.014500
4077.502992,0.014810
4077.744050,0.014680
4077.985109,0.014167
4078.226167,0.013860
4078.467225,0.014102
4078.708284,0.014647
4078.949342,0.015156
4079.190401,0.015473
4079.431459,0.015587
4079.672518,0.015680
4079.913576,0.015846
4080.154634,0.015949
4080.395693,0.015932
4080.636751,0.015889
4080.877810,0.015894
